Quarter,Government body,Total requests received,Requests Processed,Requests on-hold or lapsed,Requests still being processed,Requests handled under EIRs,Total requests received (excluding on-hold and lapsed),20-day deadline met,Permitted extension to 20-day deadline,Late response (i.e. 20-day deadline missed),Percentage of requests meeting 20-day deadline,"Percentage of requests ""in time"" (i.e. meeting deadline or with permitted extension)",Total requests received (excluding on-hold and lapsed),Requests where advice and assistance provided,Requests where information not held,"Total ""resolvable"" requests",Initial Outcome Granted in full,Initial Outcome  Partially withheld,Initial Outcome  Fully withheld,Initial Outcome Response not yet provided,Percentage of resolvable requests granted in full,Percentage of resolvable requests withheld in full,Fully refused - vexatious,Fully refused - repeated,Fully refused - cost limit,Fully refused - exemption,S(22) - Information intended for future publication,S(22A) - Research intended for future publication,"S(23) - Information supplied by, or relating to, bodies dealing with security matters",S(24) - National security,S(26) - Defence,S(27) - International relations,S(28) - Relations within the United Kingdom,S(29) - The economy,S(30) - Investigations and proceedings conducted by public authorities,S(31) - Law enforcement,"S(32) - Court records, etc",S(33) - Audit functions,S(34) - Parliamentary privilege,"S(35) - Formulation of Government policy, etc",S(36) - Prejudice to effective conduct of public affairs,"S(37) - Communications with Her Majesty, etc and honours",S(38) - Health and Safety,S(39) - Environmental information,S(40) - Personal information,S(41) - Information provided in confidence,S(42) - Legal professional privilege,S(43) - Commercial interests,S(44) - Prohibitions on disclosure,3(a) - Exempt personal data,4(a) - Information not held,4(b) - Manifestly unreasonable,4(c) - Too general,4(d) - Work in progress / incomplete data,4(e) - Internal communications,"5(a) - Adverse effect on international relations, defence, national security, public safety",5(b) - Adverse effect on course of justice or conduct of enquiries,5(c) - Adverse effect on intellectual property rights,5(d) - Impinges on confidentiality of a public authority's work,5(e) - Impinges on confidentiality of commercial or industrial information,5(f) - Adverse effect on interests of person who provided the information,5(g) - Adverse effect on protection of environment to which information relates,Total exemptions and exceptions applied,Number of requests where an exemption was claimed,Total Section 21 exemptions used,S21 Partly Exempt,S21 Fully Exempt,S21 20-day deadline met,S21 Late response (i.e. 20-day deadline missed),S21 Percentage of requests meeting 20-day deadline,Total Internal Reviews,Internal Reviews with outcome known,IR number upheld in full,IR number upheld in part,IR number overturned,IR percentage upheld in full,ICO Total Complaints,ICO Complaints with known outcome,ICO Number upheld in full,ICO Number upheld in part,ICO Number overturned,ICO Percentage upheld in full,PIT Total Requests Extended,PIT Number Completed,PIT 5 or Less,PIT 6 to 10,PIT 11 to 15,PIT 16 to 20,PIT 21 to 30,PIT 31 to 40,PIT 41 to 60,PIT 61 to 80,PIT 81 to 100,PIT More than 100,IR Total Reviews Completed,IR 10 or less,IR 11 to 20,IR 21 to 40,IR 41 to 60,IR 61 to 80,IR 81 to 100,IR More than 100,PIT uncompleted prev year Total last year,PIT uncompleted prev year 5 or Less,PIT uncompleted prev year 6 to 10,PIT uncompleted prev year 11 to 15,PIT uncompleted prev year 16 to 20,PIT uncompleted prev year 21 to 30,PIT uncompleted prev year 31 to 40,PIT uncompleted prev year 41 to 60,PIT uncompleted prev year 61 to 80,PIT uncompleted prev year 81 to 100,PIT uncompleted prev year More than 100,IR uncompleted prev year Total last year,IR uncompleted prev year 10 or less,IR uncompleted prev year 11 to 20,IR uncompleted prev year 21 to 40,IR uncompleted prev year 41 to 60,IR uncompleted prev year 61 to 80,IR uncompleted prev year 81 to 100,IR uncompleted prev year More than 100
2019,"Office for Standards in Education, Children's Services and Skills",499,498,0,1,0,499,483,9,7,96.79358717,98.59719439,499,89,41,369,47,80,241,1,12.73712737,65.31165312,5,4,25,207,16,0,0,0,1,0,0,0,0,70,0,106,0,0,0,0,1,-,119,18,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,287,18,6,12,18,0,100,25,23,17,5,1,73.91304348,4,0,0,0,0,-,9,8,1,1,1,1,3,0,0,1,0,0,23,1,16,6,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0
2019,Water Services Regulation Authority,145,145,0,0,26,145,136,5,4,93.79310345,97.24137931,145,0,37,108,76,11,21,0,70.37037037,19.44444444,0,1,0,20,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,-,4,0,0,2,2,0,10,0,3,0,0,0,12,0,0,0,0,0,39,31,11,3,8,11,0,100,3,3,3,0,0,100,0,0,0,0,0,-,5,5,1,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Office for National Statistics,530,530,0,0,0,530,507,0,23,95.66037736,95.66037736,530,0,299,231,185,24,22,0,80.08658009,9.523809524,0,0,2,20,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,-,17,3,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,24,0,0,21,3,87.5,3,3,3,0,0,100,1,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Office of Rail and Road,161,161,0,0,0,161,146,7,8,90.68322981,95.0310559,161,21,41,99,31,46,22,0,31.31313131,22.22222222,0,3,2,17,2,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,-,50,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,85,63,10,2,8,10,0,100,4,4,3,1,0,75,0,0,0,0,0,-,7,7,1,1,3,1,1,0,0,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Rural Payments Agency,356,354,0,2,351,356,312,11,33,87.64044944,90.73033708,356,145,74,137,59,42,34,2,43.06569343,24.81751825,0,2,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1,0,0,0,0,24,31,7,0,4,0,2,0,1,0,3,1,0,74,74,0,0,0,0,0,-,8,7,5,1,1,71.42857143,1,0,0,0,0,-,11,10,0,0,0,10,0,0,0,0,0,0,7,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Serious Fraud Office,152,152,0,0,0,152,146,5,1,96.05263158,99.34210526,152,2,5,145,70,22,53,0,48.27586207,36.55172414,0,0,20,33,8,0,0,0,0,0,0,0,19,25,0,0,1,1,0,0,0,-,12,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,55,7,0,7,7,0,100,13,13,13,0,0,100,2,0,0,0,0,-,5,5,0,0,0,1,2,0,1,1,0,0,13,0,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Scotland Office,232,232,0,0,0,232,226,6,0,97.4137931,100,232,5,58,169,107,20,42,0,63.31360947,24.85207101,9,15,10,8,1,0,0,1,0,2,3,2,0,1,0,0,0,13,5,0,3,-,14,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,28,11,7,4,11,0,100,14,14,10,4,0,71.42857143,1,0,0,0,0,-,6,6,1,0,1,3,1,0,0,0,0,0,14,2,4,8,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,National Archives,3832,3494,12,326,5,3820,2565,866,389,67.14659686,89.81675393,3820,529,423,2868,1164,423,955,326,40.58577406,33.29846583,0,0,5,950,1,0,75,35,5,231,0,0,0,79,0,0,0,0,7,48,443,-,1357,197,4,0,14,1,0,0,0,0,0,1,0,0,0,0,0,0,2498,1373,2,1,1,2,0,100,50,43,28,13,2,65.11627907,9,0,0,0,0,-,869,650,80,32,36,85,81,105,86,40,27,78,43,1,10,19,10,2,1,0,155,1,0,0,7,3,7,13,17,8,98,24,0,0,0,4,5,2,10
2019,UK Export Finance,79,77,0,2,6,79,64,11,4,81.01265823,94.93670886,79,1,25,53,12,23,16,2,22.64150943,30.18867925,3,0,3,10,6,0,0,0,0,2,0,0,0,6,0,0,0,3,0,0,0,-,11,7,1,12,0,0,0,1,0,0,1,2,0,0,0,1,1,0,54,33,8,4,4,8,0,100,5,5,4,1,0,80,0,0,0,0,0,-,10,8,0,1,2,2,1,1,0,1,0,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Wales Office,165,165,0,0,5,165,164,1,0,99.39393939,100,165,1,52,112,82,6,24,0,73.21428571,21.42857143,0,12,3,9,1,0,0,1,0,0,0,0,0,4,0,0,0,2,1,0,1,-,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,8,2,6,8,0,100,9,9,9,0,0,100,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q4 2019,Attorney General's Office,51,50,0,1,0,51,47,3,1,92.15686275,98.03921569,51,0,29,22,6,1,14,1,27.27272727,63.63636364,0,0,2,12,1,0,0,0,0,0,0,0,1,1,2,0,0,6,0,0,0,-,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,1,-,-,1,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,"Department for Business, Energy and Industrial Strategy",224,214,0,10,43,224,172,21,31,76.78571429,86.16071429,224,13,43,168,51,34,73,10,30.35714286,43.45238095,0,0,42,31,7,0,0,5,0,2,0,1,0,7,0,0,0,11,0,0,1,-,32,2,0,16,1,0,1,1,0,2,2,3,0,0,0,4,1,0,99,65,20,-,-,19,1,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,Charity Commission,166,166,0,0,0,166,155,1,10,93.37349398,93.97590361,166,0,26,140,33,49,58,0,23.57142857,41.42857143,0,1,4,53,1,0,0,0,0,0,0,0,0,46,2,0,0,0,0,0,0,-,63,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,102,21,-,-,21,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,Competition and Markets Authority,31,31,0,0,0,31,30,0,1,96.77419355,96.77419355,31,0,2,29,9,8,12,0,31.03448276,41.37931034,0,0,4,8,0,0,0,1,0,0,0,0,2,6,0,0,0,0,0,0,0,-,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,0,-,-,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,Cabinet Office,425,391,0,34,0,425,344,18,63,80.94117647,85.17647059,425,17,108,300,75,34,157,34,25,52.33333333,7,5,39,106,68,0,6,9,2,2,0,0,0,14,0,0,1,12,1,8,1,-,27,6,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,140,11,-,-,11,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,Crown Prosecution Service,155,154,0,1,0,155,145,7,3,93.5483871,98.06451613,155,20,16,119,49,17,52,1,41.17647059,43.69747899,0,0,34,18,1,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,2,-,29,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,35,4,-,-,4,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,"Department for Digital, Culture, Media and Sport",142,136,0,6,1,142,121,11,10,85.21126761,92.95774648,142,5,47,90,26,21,37,6,28.88888889,41.11111111,6,0,21,10,5,0,0,0,0,0,0,0,0,1,0,0,0,7,3,1,0,-,16,1,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,41,31,2,-,-,2,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,"Department for Environment, Food and Rural Affairs",180,180,0,0,69,180,170,8,2,94.44444444,98.88888889,180,4,51,125,38,27,60,0,30.4,48,0,9,21,30,5,0,0,0,0,0,0,1,0,2,0,0,0,6,0,1,2,-,8,2,0,7,0,5,17,2,2,3,3,1,1,0,0,3,2,0,73,57,4,-,-,4,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,Department for Exiting the European Union,73,72,0,1,0,73,69,3,1,94.52054795,98.63013699,73,6,29,38,9,11,17,1,23.68421053,44.73684211,2,1,3,11,2,0,0,5,0,2,0,0,0,7,0,0,0,7,1,0,2,-,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,22,7,-,-,6,1,85.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,Department for Education,1114,1109,0,5,34,1114,1019,14,81,91.47217235,92.72890485,1114,104,121,889,595,183,106,5,66.92913386,11.92350956,2,0,45,59,17,0,0,0,0,0,0,0,2,11,0,0,0,1,23,1,1,-,169,7,3,12,3,2,21,2,0,0,2,0,0,0,0,0,1,0,278,242,39,-,-,39,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,Department for International Development,80,78,0,2,3,80,75,4,1,93.75,98.75,80,7,7,66,38,4,22,2,57.57575758,33.33333333,0,0,19,3,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,2,-,-,2,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,Department for Transport,500,498,0,2,13,500,457,11,32,91.4,93.6,500,8,79,413,236,54,121,2,57.14285714,29.29782082,0,0,48,73,17,0,0,3,0,1,0,0,0,16,0,0,0,6,0,0,1,-,73,5,2,11,2,3,1,1,0,1,3,1,0,0,0,1,1,0,149,127,33,-,-,32,1,96.96969697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,Department of Health and Social Care,247,243,0,4,0,247,228,7,12,92.30769231,95.1417004,247,9,87,151,49,35,63,4,32.45033113,41.7218543,2,2,43,16,2,0,0,0,0,0,0,0,0,4,0,0,0,11,2,0,0,-,22,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,51,15,-,-,15,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,Department for International Trade,118,118,0,0,0,118,108,8,2,91.52542373,98.30508475,118,0,19,99,31,27,41,0,31.31313131,41.41414141,0,0,24,17,3,0,0,0,0,11,0,2,0,6,0,0,0,10,0,0,2,-,20,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,44,3,-,-,3,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,Debt Management Office,4,4,0,0,0,4,4,0,0,100,100,4,0,0,4,2,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,-,-,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,Department for Work and Pensions,726,723,0,3,0,726,688,6,32,94.76584022,95.5922865,726,52,108,566,286,36,241,3,50.53003534,42.5795053,1,13,117,110,19,0,0,4,0,1,0,0,0,5,1,0,0,5,2,0,0,-,106,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,146,56,-,-,54,2,96.42857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,Foreign and Commonwealth Office,271,253,0,18,1,271,191,66,14,70.4797048,94.83394834,271,10,65,196,45,55,78,18,22.95918367,39.79591837,4,1,34,39,7,0,14,20,1,31,0,0,0,3,0,0,0,13,0,2,3,-,48,3,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,160,94,8,-,-,7,1,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,Food Standards Agency,37,36,0,1,0,37,36,1,0,97.2972973,100,37,5,5,27,19,1,6,1,70.37037037,22.22222222,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,-,-,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,Government Legal Department,46,46,0,0,0,46,40,0,6,86.95652174,86.95652174,46,0,11,35,16,11,8,0,45.71428571,22.85714286,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,8,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,62,-,-,59,3,95.16129032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,HM Revenue and Customs,445,442,0,3,2,445,425,0,20,95.50561798,95.50561798,445,23,46,376,146,21,206,3,38.82978723,54.78723404,4,6,88,108,13,0,1,0,0,1,0,0,0,7,0,0,0,4,0,0,0,-,8,0,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,130,129,24,-,-,24,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,HM Treasury,209,203,0,6,0,209,195,3,11,93.30143541,94.73684211,209,8,51,150,51,27,66,6,34,44,0,0,29,37,18,0,1,1,0,0,0,1,0,2,0,0,0,14,1,0,0,-,17,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,64,19,-,-,19,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,Home Office,1220,1145,0,75,1,1220,959,155,106,78.60655738,91.31147541,1220,203,223,794,299,62,358,75,37.65743073,45.08816121,3,3,222,130,36,0,13,13,0,9,0,0,1,45,1,0,0,8,17,0,10,-,69,4,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,247,192,93,-,-,85,8,91.39784946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,Health and Safety Executive,1202,1186,0,16,56,1202,1140,9,53,94.84193012,95.5906822,1202,11,458,733,333,210,174,16,45.42974079,23.73806276,0,3,0,171,0,0,0,0,0,0,0,0,146,9,2,0,0,0,0,0,0,-,201,14,1,3,0,22,3,5,0,1,1,10,1,0,0,13,0,0,432,381,0,-,-,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,HM Land Registry,101,101,0,0,0,101,100,1,0,99.00990099,100,101,1,15,85,65,6,14,0,76.47058824,16.47058824,0,0,2,12,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,-,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,20,-,-,18,2,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,"Ministry of Housing, Communities and Local Government",212,208,0,4,35,212,195,16,1,91.98113208,99.52830189,212,2,54,156,58,31,63,4,37.17948718,40.38461538,2,1,23,37,8,0,0,2,0,0,0,0,0,2,0,0,0,12,0,0,9,-,14,0,0,8,0,7,6,2,0,5,4,0,1,0,0,1,1,0,82,68,5,-,-,5,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,Ministry of Defence,1042,980,0,62,3,1042,867,77,98,83.20537428,90.5950096,1042,155,200,687,310,102,213,62,45.12372635,31.00436681,8,10,118,77,24,0,7,24,49,13,1,0,3,21,2,0,0,0,0,0,9,-,79,0,2,16,2,0,3,0,0,0,0,0,0,0,0,0,0,0,255,179,53,-,-,52,1,98.11320755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,Ministry of Justice,1143,1132,0,11,0,1143,1085,7,51,94.9256343,95.53805774,1143,138,201,804,309,87,397,11,38.43283582,49.37810945,3,6,273,115,24,0,0,0,0,0,0,0,0,12,44,0,0,7,0,0,4,-,117,3,1,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,247,202,100,-,-,96,4,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,Northern Ireland Office,53,53,0,0,0,53,50,3,0,94.33962264,100,53,0,9,44,13,10,21,0,29.54545455,47.72727273,0,5,11,5,0,0,2,6,1,0,0,0,0,4,0,0,0,3,0,0,1,-,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,1,-,-,1,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,National Savings and Investments,17,17,0,0,0,17,17,0,0,100,100,17,0,2,15,10,5,0,0,66.66666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,-,-,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,Office of Gas and Electricity Markets,105,103,0,2,47,105,101,4,0,96.19047619,100,105,0,18,87,46,20,19,2,52.87356322,21.83908046,1,0,1,17,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,-,0,0,0,3,7,7,8,2,0,1,1,0,2,0,0,2,0,0,37,37,12,-,-,12,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,"Office for Standards in Education, Children's Services and Skills",133,132,0,1,0,133,128,4,1,96.2406015,99.2481203,133,25,11,97,11,19,66,1,11.34020619,68.04123711,1,0,11,54,2,0,0,0,0,0,0,0,0,19,0,29,0,0,0,0,0,-,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,73,2,-,-,2,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,Water Services Regulation Authority,34,34,0,0,7,34,34,0,0,100,100,34,0,2,32,24,3,5,0,75,15.625,0,0,0,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,8,0,-,-,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,Office for National Statistics,155,155,0,0,0,155,147,0,8,94.83870968,94.83870968,155,0,85,70,57,5,8,0,81.42857143,11.42857143,0,0,2,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,12,-,-,10,2,83.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,Office of Rail and Road,44,44,0,0,0,44,40,3,1,90.90909091,97.72727273,44,4,12,28,8,16,4,0,28.57142857,14.28571429,0,0,1,3,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,-,14,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,19,5,-,-,5,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,Rural Payments Agency,107,105,0,2,105,107,96,3,8,89.71962617,92.52336449,107,47,24,36,7,16,11,2,19.44444444,30.55555556,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,8,13,0,0,2,0,0,0,0,0,2,0,0,25,25,0,-,-,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,Serious Fraud Office,33,33,0,0,0,33,31,1,1,93.93939394,96.96969697,33,2,1,30,17,5,8,0,56.66666667,26.66666667,0,0,0,8,2,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,-,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,0,-,-,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,Scotland Office,49,49,0,0,0,49,47,2,0,95.91836735,100,49,0,9,40,29,2,9,0,72.5,22.5,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,-,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,-,-,1,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,National Archives,931,703,12,216,3,919,558,274,87,60.71817193,90.53318825,919,122,51,746,212,101,217,216,28.41823056,29.08847185,0,0,2,215,1,0,7,3,0,41,0,0,0,17,0,0,0,0,1,15,58,-,218,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,316,2,-,-,2,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,UK Export Finance,27,25,0,2,1,27,21,2,4,77.77777778,85.18518519,27,0,5,22,3,4,13,2,13.63636364,59.09090909,2,0,3,8,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,-,4,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,12,0,-,-,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4 2019,Wales Office,33,33,0,0,0,33,33,0,0,100,100,33,0,14,19,12,2,5,0,63.15789474,26.31578947,0,3,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,-,-,3,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3 2019,Attorney General's Office,93,92,0,1,0,93,90,3,0,96.77419355,100,93,4,42,47,16,4,26,1,34.04255319,55.31914894,1,9,4,12,5,0,0,1,0,0,0,0,0,5,0,0,0,7,0,0,2,-,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,2,-,-,2,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3 2019,"Department for Business, Energy and Industrial Strategy",228,210,0,18,28,228,171,24,33,75,85.52631579,228,5,49,174,52,23,81,18,29.88505747,46.55172414,1,0,56,24,9,0,0,3,1,2,0,3,0,3,0,0,0,8,1,1,1,-,14,1,0,12,0,0,0,1,0,1,1,0,0,0,0,2,0,0,64,47,10,-,-,9,1,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3 2019,Charity Commission,180,178,0,2,0,180,170,1,9,94.44444444,95,180,5,46,129,22,43,62,2,17.05426357,48.0620155,0,1,17,44,3,0,0,0,0,0,0,0,0,49,1,0,0,0,0,0,0,-,58,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,87,39,-,-,39,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
